run_id,dag_id,dag_name,task_id,state,duration_seconds,owner,schedule,execution_date,try_number,queue,executor,priority_weight
RUN000354,DAG0062,sustainability_reporting_etl,TASK0269,SUCCESS,342,Daniel Osei,Hourly,2026-07-21T23:31:00,2,etl,CeleryExecutor,60
RUN000355,DAG0089,crm_sync_sync,TASK0393,SUCCESS,94,Kenji Watanabe,Daily,2026-06-09T16:53:00,0,etl,CeleryExecutor,36
RUN000356,DAG0077,supply_chain_sync,TASK0335,SUCCESS,426,Kenji Watanabe,Daily,2026-07-21T13:10:00,1,default,CeleryExecutor,51
RUN000357,DAG0112,quality_control_sync,TASK0493,QUEUED,154,Zainab Ibrahim,Hourly,2026-06-10T08:32:00,0,high_priority,CeleryExecutor,33
RUN000358,DAG0066,travel_booking_etl,TASK0286,SUCCESS,450,Mark Thompson,Hourly,2026-07-12T14:28:00,1,etl,KubernetesExecutor,96
RUN000359,DAG0009,procurement_etl,TASK0041,RUNNING,476,Aisha Khan,Hourly,2026-07-19T22:24:00,2,default,CeleryExecutor,32
RUN000360,DAG0137,billing_pipeline,TASK0609,SUCCESS,1453,Fatima Al-Sayed,Weekly,2026-06-05T22:07:00,1,default,CeleryExecutor,45
RUN000361,DAG0042,asset_management_etl,TASK0185,SUCCESS,899,Nina Petrova,Weekly,2026-06-30T20:42:00,0,default,LocalExecutor,6
RUN000362,DAG0046,capacity_planning_etl,TASK0200,SUCCESS,520,Sarah Mitchell,On Demand,2026-06-30T15:06:00,4,default,KubernetesExecutor,5
RUN000363,DAG0022,crm_sync_etl,TASK0102,SUCCESS,359,Julia Ferreira,Daily,2026-07-23T15:39:00,0,analytics,CeleryExecutor,43
RUN000364,DAG0139,inventory_pipeline,TASK0619,SUCCESS,353,Vikram Patel,Daily,2026-06-15T13:39:00,0,default,CeleryExecutor,3
RUN000365,DAG0097,tax_reporting_sync,TASK0426,SUCCESS,480,Grace Park,Weekly,2026-06-28T09:59:00,0,default,CeleryExecutor,32
RUN000366,DAG0110,fleet_tracking_sync,TASK0485,FAILED,107,Laura Kowalski,Daily,2026-06-10T15:34:00,0,default,KubernetesExecutor,50
RUN000367,DAG0147,risk_scoring_pipeline,TASK0655,SUCCESS,698,Benjamin Wright,On Demand,2026-07-16T03:48:00,5,default,CeleryExecutor,30
RUN000368,DAG0103,subscription_billing_sync,TASK0455,SUCCESS,534,Wei Zhang,Monthly,2026-06-25T16:49:00,1,default,LocalExecutor,98
RUN000369,DAG0084,warehouse_sync,TASK0366,SUCCESS,171,Nina Petrova,Weekly,2026-07-22T02:43:00,2,high_priority,CeleryExecutor,97
RUN000370,DAG0071,fraud_detection_sync,TASK0306,SUCCESS,174,Olivia Martin,Daily,2026-07-16T19:27:00,0,default,KubernetesExecutor,66
RUN000371,DAG0145,logistics_pipeline,TASK0645,SUCCESS,1019,Andrew Campbell,Daily,2026-07-19T00:34:00,2,default,KubernetesExecutor,97
RUN000372,DAG0120,campaign_performance_sync,TASK0532,QUEUED,138,Natalie Fournier,Daily,2026-07-24T20:15:00,2,analytics,CeleryExecutor,57
RUN000373,DAG0009,procurement_etl,TASK0042,SUCCESS,164,Aisha Khan,Hourly,2026-06-01T12:32:00,1,default,KubernetesExecutor,22
RUN000374,DAG0053,campaign_performance_etl,TASK0231,RUNNING,944,Grace Park,Daily,2026-06-30T01:56:00,3,default,CeleryExecutor,19
RUN000375,DAG0136,sales_pipeline,TASK0601,SUCCESS,295,Aisha Khan,Daily,2026-06-15T23:37:00,0,default,CeleryExecutor,74
RUN000376,DAG0105,ap_processing_sync,TASK0463,FAILED,218,Laura Kowalski,Daily,2026-06-29T22:53:00,5,high_priority,KubernetesExecutor,77
RUN000377,DAG0082,payroll_sync,TASK0360,SUCCESS,574,Wei Zhang,Daily,2026-06-02T01:16:00,3,etl,KubernetesExecutor,32
RUN000378,DAG0067,vendor_scorecard_etl,TASK0291,SUCCESS,438,Elena Popescu,Daily,2026-07-21T02:26:00,0,default,CeleryExecutor,63
RUN000379,DAG0065,expense_reporting_etl,TASK0283,RUNNING,183,Rachel Cohen,Daily,2026-07-12T02:23:00,1,default,CeleryExecutor,21
RUN000380,DAG0006,finance_reporting_etl,TASK0028,SUCCESS,76,Hannah Schmidt,On Demand,2026-07-04T03:03:00,0,default,CeleryExecutor,63
RUN000381,DAG0074,hr_workflow_sync,TASK0320,QUEUED,731,Laura Kowalski,Hourly,2026-07-25T09:29:00,0,analytics,CeleryExecutor,41
RUN000382,DAG0037,ar_aging_etl,TASK0164,SUCCESS,734,Wei Zhang,Hourly,2026-07-18T09:56:00,0,etl,KubernetesExecutor,38
RUN000383,DAG0052,recommendation_engine_etl,TASK0225,SUCCESS,113,Christopher Lee,Daily,2026-06-29T07:03:00,0,high_priority,LocalExecutor,89
RUN000384,DAG0144,supply_chain_pipeline,TASK0642,SUCCESS,419,Lucas Silva,Daily,2026-06-29T08:12:00,0,etl,KubernetesExecutor,42
RUN000385,DAG0049,kyc_verification_etl,TASK0213,FAILED,107,Carlos Mendoza,Daily,2026-06-02T14:25:00,0,default,KubernetesExecutor,88
RUN000386,DAG0052,recommendation_engine_etl,TASK0224,SUCCESS,117,Christopher Lee,Daily,2026-07-26T07:48:00,1,default,LocalExecutor,11
RUN000387,DAG0057,returns_processing_etl,TASK0245,SUCCESS,551,Julia Ferreira,Daily,2026-06-09T14:50:00,0,default,KubernetesExecutor,100
RUN000388,DAG0045,quality_control_etl,TASK0197,SUCCESS,502,Benjamin Wright,Weekly,2026-07-11T06:02:00,0,analytics,CeleryExecutor,38
RUN000389,DAG0144,supply_chain_pipeline,TASK0641,SUCCESS,316,Lucas Silva,Daily,2026-06-28T17:09:00,0,default,CeleryExecutor,19
RUN000390,DAG0114,supplier_onboarding_sync,TASK0498,SUCCESS,1153,Zainab Ibrahim,Daily,2026-06-26T21:33:00,0,default,CeleryExecutor,78
RUN000391,DAG0147,risk_scoring_pipeline,TASK0656,RUNNING,447,Benjamin Wright,On Demand,2026-06-11T00:53:00,0,default,KubernetesExecutor,68
RUN000392,DAG0065,expense_reporting_etl,TASK0281,SUCCESS,450,Rachel Cohen,Daily,2026-06-10T05:33:00,2,default,CeleryExecutor,34
RUN000393,DAG0054,lead_scoring_etl,TASK0232,SUCCESS,133,Kavya Reddy,Daily,2026-07-27T19:14:00,0,etl,CeleryExecutor,59
RUN000394,DAG0054,lead_scoring_etl,TASK0232,SUCCESS,352,Kavya Reddy,Daily,2026-07-23T02:45:00,0,default,KubernetesExecutor,4
RUN000395,DAG0067,vendor_scorecard_etl,TASK0291,SUCCESS,605,Elena Popescu,Daily,2026-06-25T01:28:00,5,default,KubernetesExecutor,20
RUN000396,DAG0002,sales_etl,TASK0010,SUCCESS,625,Laura Kowalski,Monthly,2026-06-04T09:28:00,0,default,KubernetesExecutor,94
RUN000397,DAG0056,shipment_tracking_etl,TASK0239,SUCCESS,142,Hannah Schmidt,Monthly,2026-07-08T20:18:00,1,default,CeleryExecutor,33
RUN000398,DAG0055,order_processing_etl,TASK0235,RUNNING,499,David Chen,Monthly,2026-06-04T06:23:00,0,default,CeleryExecutor,95
RUN000399,DAG0149,payroll_pipeline,TASK0665,SUCCESS,495,Christopher Lee,Daily,2026-07-15T17:21:00,0,default,CeleryExecutor,78
RUN000400,DAG0079,compliance_sync,TASK0345,SUCCESS,1299,Mark Thompson,Hourly,2026-06-01T23:29:00,0,default,CeleryExecutor,58
RUN000401,DAG0078,logistics_sync,TASK0339,SUCCESS,337,Rajesh Kumar,Daily,2026-07-11T07:20:00,0,etl,CeleryExecutor,92
RUN000402,DAG0091,data_quality_sync,TASK0401,SUCCESS,98,Yuki Tanaka,Daily,2026-07-18T18:56:00,1,etl,LocalExecutor,28
RUN000403,DAG0110,fleet_tracking_sync,TASK0484,SUCCESS,69,Laura Kowalski,Daily,2026-07-26T00:19:00,0,default,CeleryExecutor,83
RUN000404,DAG0068,customer_sync,TASK0297,SUCCESS,557,Lucas Silva,Monthly,2026-07-12T00:34:00,2,high_priority,CeleryExecutor,25
RUN000405,DAG0014,audit_etl,TASK0060,SUCCESS,1128,Mark Thompson,Monthly,2026-07-01T00:54:00,1,analytics,LocalExecutor,37
RUN000406,DAG0125,chargeback_handling_sync,TASK0552,SUCCESS,1648,Arjun Nair,Daily,2026-06-04T08:51:00,1,etl,CeleryExecutor,92
RUN000407,DAG0083,vendor_management_sync,TASK0361,SUCCESS,149,Robert Nakamura,Monthly,2026-06-23T17:31:00,1,high_priority,CeleryExecutor,32
RUN000408,DAG0087,security_monitoring_sync,TASK0382,SUCCESS,222,Zainab Ibrahim,Daily,2026-06-04T07:38:00,2,default,CeleryExecutor,1
RUN000409,DAG0103,subscription_billing_sync,TASK0457,SUCCESS,586,Wei Zhang,Monthly,2026-07-06T00:15:00,1,default,CeleryExecutor,59
RUN000410,DAG0115,customer_onboarding_sync,TASK0507,SUCCESS,1140,Samuel Okafor,Daily,2026-06-10T11:47:00,0,default,CeleryExecutor,84
RUN000411,DAG0021,backup_etl,TASK0097,SUCCESS,397,Sofia Rossi,On Demand,2026-06-30T09:20:00,0,default,KubernetesExecutor,37
RUN000412,DAG0078,logistics_sync,TASK0339,QUEUED,448,Rajesh Kumar,Daily,2026-07-10T11:04:00,0,high_priority,CeleryExecutor,49
RUN000413,DAG0143,procurement_pipeline,TASK0636,QUEUED,516,Elena Popescu,Daily,2026-06-05T01:23:00,1,analytics,KubernetesExecutor,2
RUN000414,DAG0148,audit_pipeline,TASK0660,CANCELLED,289,Fatima Al-Sayed,On Demand,2026-06-21T03:18:00,2,default,KubernetesExecutor,91
RUN000415,DAG0039,gl_close_etl,TASK0172,SUCCESS,670,Carlos Mendoza,Weekly,2026-07-15T07:26:00,1,default,LocalExecutor,44
RUN000416,DAG0123,shipment_tracking_sync,TASK0546,FAILED,726,Carlos Mendoza,Hourly,2026-07-17T04:34:00,0,default,CeleryExecutor,71
RUN000417,DAG0145,logistics_pipeline,TASK0645,SUCCESS,1078,Andrew Campbell,Daily,2026-06-14T14:00:00,0,etl,KubernetesExecutor,9
RUN000418,DAG0113,capacity_planning_sync,TASK0496,RUNNING,1094,David Chen,Daily,2026-07-25T18:36:00,0,etl,CeleryExecutor,61
RUN000419,DAG0008,marketing_campaign_etl,TASK0038,RUNNING,286,Ahmed Hassan,Daily,2026-07-25T08:49:00,1,default,CeleryExecutor,38
RUN000420,DAG0048,customer_onboarding_etl,TASK0210,SUCCESS,1628,Jennifer Walsh,Hourly,2026-07-08T03:30:00,0,analytics,CeleryExecutor,83
RUN000421,DAG0099,contracts_sync,TASK0438,CANCELLED,814,Isaac Newton-Boyd,Monthly,2026-06-27T14:55:00,3,default,CeleryExecutor,14
RUN000422,DAG0124,returns_processing_sync,TASK0547,SUCCESS,321,Jennifer Walsh,Weekly,2026-06-27T22:58:00,2,default,LocalExecutor,50
RUN000423,DAG0106,gl_close_sync,TASK0467,SUCCESS,436,Carlos Mendoza,Weekly,2026-07-02T06:12:00,2,analytics,CeleryExecutor,52
RUN000424,DAG0085,ecommerce_sync,TASK0372,SUCCESS,167,Rajesh Kumar,On Demand,2026-07-20T15:25:00,0,high_priority,CeleryExecutor,2
RUN000425,DAG0057,returns_processing_etl,TASK0245,RUNNING,154,Julia Ferreira,Daily,2026-06-23T03:22:00,1,etl,CeleryExecutor,41
RUN000426,DAG0082,payroll_sync,TASK0359,SUCCESS,806,Wei Zhang,Daily,2026-06-16T14:02:00,0,default,KubernetesExecutor,68
RUN000427,DAG0138,fraud_detection_pipeline,TASK0615,SUCCESS,200,Ahmed Hassan,Daily,2026-07-05T14:03:00,0,etl,CeleryExecutor,18
RUN000428,DAG0106,gl_close_sync,TASK0468,SUCCESS,1181,Carlos Mendoza,Weekly,2026-07-12T01:17:00,0,etl,KubernetesExecutor,90
RUN000429,DAG0114,supplier_onboarding_sync,TASK0499,FAILED,853,Zainab Ibrahim,Daily,2026-07-13T03:02:00,0,default,CeleryExecutor,5
RUN000430,DAG0143,procurement_pipeline,TASK0640,SUCCESS,198,Elena Popescu,Daily,2026-06-03T04:44:00,2,default,KubernetesExecutor,3
RUN000431,DAG0077,supply_chain_sync,TASK0335,SUCCESS,69,Kenji Watanabe,Daily,2026-06-13T08:50:00,0,default,CeleryExecutor,93
RUN000432,DAG0129,sustainability_reporting_sync,TASK0571,SUCCESS,665,Yuki Tanaka,Daily,2026-06-16T00:35:00,1,high_priority,CeleryExecutor,29
RUN000433,DAG0059,dispute_resolution_etl,TASK0255,SUCCESS,104,Maria Gonzalez,Daily,2026-06-02T01:43:00,0,analytics,CeleryExecutor,81
RUN000434,DAG0103,subscription_billing_sync,TASK0457,SUCCESS,250,Wei Zhang,Monthly,2026-07-07T16:42:00,2,default,KubernetesExecutor,25
RUN000435,DAG0011,logistics_etl,TASK0052,SUCCESS,510,Isaac Newton-Boyd,Weekly,2026-07-16T09:39:00,1,etl,KubernetesExecutor,65
RUN000436,DAG0119,recommendation_engine_sync,TASK0525,QUEUED,524,Jennifer Walsh,Monthly,2026-07-13T15:16:00,0,default,CeleryExecutor,59
RUN000437,DAG0011,logistics_etl,TASK0047,SUCCESS,1492,Isaac Newton-Boyd,Weekly,2026-06-24T21:57:00,1,default,CeleryExecutor,82
RUN000438,DAG0098,treasury_sync,TASK0429,SUCCESS,484,Natalie Fournier,Daily,2026-06-25T22:11:00,5,default,CeleryExecutor,37
RUN000439,DAG0092,master_data_sync,TASK0407,SUCCESS,822,Rachel Cohen,Daily,2026-07-23T06:07:00,0,etl,CeleryExecutor,94
RUN000440,DAG0041,revenue_recognition_etl,TASK0181,SUCCESS,275,Julia Ferreira,Weekly,2026-06-27T14:08:00,1,etl,KubernetesExecutor,52
RUN000441,DAG0138,fraud_detection_pipeline,TASK0614,SUCCESS,617,Ahmed Hassan,Daily,2026-07-11T06:40:00,1,etl,CeleryExecutor,24
RUN000442,DAG0026,pricing_etl,TASK0116,SUCCESS,93,Nina Petrova,Weekly,2026-07-13T14:56:00,0,default,CeleryExecutor,22
RUN000443,DAG0031,treasury_etl,TASK0138,SUCCESS,2578,Isaac Newton-Boyd,Weekly,2026-07-05T19:54:00,0,default,CeleryExecutor,30
RUN000444,DAG0061,energy_consumption_etl,TASK0266,RUNNING,665,Kenji Watanabe,Weekly,2026-07-12T22:26:00,1,default,KubernetesExecutor,73
RUN000445,DAG0116,kyc_verification_sync,TASK0508,SUCCESS,68,Benjamin Wright,Daily,2026-07-22T21:38:00,1,etl,CeleryExecutor,5
RUN000446,DAG0150,vendor_management_pipeline,TASK0670,SUCCESS,919,Olivia Martin,Weekly,2026-07-12T23:30:00,0,default,CeleryExecutor,69
RUN000447,DAG0095,demand_forecasting_sync,TASK0419,SUCCESS,162,Aisha Khan,On Demand,2026-07-06T02:19:00,0,default,KubernetesExecutor,4
RUN000448,DAG0027,promotions_etl,TASK0121,CANCELLED,734,Elena Popescu,On Demand,2026-07-22T10:07:00,1,default,CeleryExecutor,91
RUN000449,DAG0025,master_data_etl,TASK0112,SUCCESS,278,Isaac Newton-Boyd,Daily,2026-06-15T00:01:00,1,default,LocalExecutor,98
RUN000450,DAG0006,finance_reporting_etl,TASK0028,SUCCESS,534,Hannah Schmidt,On Demand,2026-06-05T13:35:00,0,default,CeleryExecutor,87
RUN000451,DAG0144,supply_chain_pipeline,TASK0644,SUCCESS,314,Lucas Silva,Daily,2026-07-18T18:38:00,0,default,CeleryExecutor,19
RUN000452,DAG0097,tax_reporting_sync,TASK0426,SUCCESS,279,Grace Park,Weekly,2026-06-17T16:20:00,0,default,CeleryExecutor,73
RUN000453,DAG0077,supply_chain_sync,TASK0334,SUCCESS,172,Kenji Watanabe,Daily,2026-07-17T03:28:00,0,etl,LocalExecutor,54
RUN000454,DAG0074,hr_workflow_sync,TASK0319,SUCCESS,464,Laura Kowalski,Hourly,2026-07-13T06:01:00,0,etl,KubernetesExecutor,68
RUN000455,DAG0021,backup_etl,TASK0100,SUCCESS,363,Sofia Rossi,On Demand,2026-07-04T21:09:00,0,default,KubernetesExecutor,11
RUN000456,DAG0103,subscription_billing_sync,TASK0455,SUCCESS,322,Wei Zhang,Monthly,2026-07-21T23:18:00,0,etl,KubernetesExecutor,22
RUN000457,DAG0048,customer_onboarding_etl,TASK0207,SUCCESS,369,Jennifer Walsh,Hourly,2026-06-17T13:11:00,3,default,CeleryExecutor,73
RUN000458,DAG0002,sales_etl,TASK0010,SUCCESS,359,Laura Kowalski,Monthly,2026-07-19T06:43:00,0,analytics,LocalExecutor,20
RUN000459,DAG0044,maintenance_scheduling_etl,TASK0191,FAILED,446,Laura Kowalski,Daily,2026-06-16T02:56:00,0,default,KubernetesExecutor,29
RUN000460,DAG0139,inventory_pipeline,TASK0618,SUCCESS,236,Vikram Patel,Daily,2026-06-26T13:52:00,1,high_priority,KubernetesExecutor,64
RUN000461,DAG0078,logistics_sync,TASK0337,SUCCESS,385,Rajesh Kumar,Daily,2026-07-19T15:49:00,0,etl,CeleryExecutor,22
RUN000462,DAG0057,returns_processing_etl,TASK0245,RUNNING,4174,Julia Ferreira,Daily,2026-07-16T12:32:00,2,high_priority,CeleryExecutor,99
RUN000463,DAG0066,travel_booking_etl,TASK0285,SUCCESS,596,Mark Thompson,Hourly,2026-07-11T08:59:00,0,high_priority,LocalExecutor,57
RUN000464,DAG0013,risk_scoring_etl,TASK0058,SUCCESS,247,Wei Zhang,Weekly,2026-07-04T12:13:00,1,default,KubernetesExecutor,95
RUN000465,DAG0011,logistics_etl,TASK0047,SUCCESS,691,Isaac Newton-Boyd,Weekly,2026-07-02T21:31:00,2,default,CeleryExecutor,97
RUN000466,DAG0011,logistics_etl,TASK0050,SUCCESS,73,Isaac Newton-Boyd,Weekly,2026-06-07T01:22:00,0,default,KubernetesExecutor,40
RUN000467,DAG0109,asset_management_sync,TASK0480,SUCCESS,610,Hannah Schmidt,Daily,2026-06-12T12:08:00,0,default,CeleryExecutor,54
RUN000468,DAG0106,gl_close_sync,TASK0469,SUCCESS,214,Carlos Mendoza,Weekly,2026-07-19T02:45:00,1,default,CeleryExecutor,58
RUN000469,DAG0068,customer_sync,TASK0295,CANCELLED,337,Lucas Silva,Monthly,2026-06-16T19:09:00,0,default,CeleryExecutor,26
RUN000470,DAG0108,revenue_recognition_sync,TASK0478,SUCCESS,673,Kenji Watanabe,Daily,2026-06-24T10:07:00,1,default,CeleryExecutor,44
RUN000471,DAG0074,hr_workflow_sync,TASK0320,FAILED,365,Laura Kowalski,Hourly,2026-07-27T10:17:00,0,high_priority,LocalExecutor,73
RUN000472,DAG0053,campaign_performance_etl,TASK0231,SUCCESS,910,Grace Park,Daily,2026-06-01T19:09:00,0,etl,KubernetesExecutor,33
RUN000473,DAG0025,master_data_etl,TASK0113,CANCELLED,190,Isaac Newton-Boyd,Daily,2026-06-13T10:12:00,1,analytics,CeleryExecutor,46
RUN000474,DAG0038,ap_processing_etl,TASK0168,SUCCESS,555,Andrew Campbell,Daily,2026-06-12T18:51:00,1,etl,CeleryExecutor,54
RUN000475,DAG0035,loyalty_etl,TASK0155,SUCCESS,285,Laura Kowalski,Weekly,2026-07-03T12:42:00,0,default,CeleryExecutor,78
RUN000476,DAG0032,contracts_etl,TASK0141,SUCCESS,272,Kavya Reddy,Daily,2026-06-13T18:22:00,0,etl,KubernetesExecutor,53
RUN000477,DAG0099,contracts_sync,TASK0437,SUCCESS,846,Isaac Newton-Boyd,Monthly,2026-06-03T10:13:00,1,default,CeleryExecutor,2
RUN000478,DAG0081,audit_sync,TASK0353,SUCCESS,186,Elena Popescu,Hourly,2026-06-04T11:51:00,0,default,KubernetesExecutor,15
RUN000479,DAG0100,claims_processing_sync,TASK0442,QUEUED,227,Fatima Al-Sayed,Weekly,2026-07-21T23:35:00,0,high_priority,KubernetesExecutor,66
RUN000480,DAG0085,ecommerce_sync,TASK0372,FAILED,316,Rajesh Kumar,On Demand,2026-07-25T18:51:00,1,etl,CeleryExecutor,50
RUN000481,DAG0126,dispute_resolution_sync,TASK0556,SUCCESS,524,Isaac Newton-Boyd,Hourly,2026-06-15T06:17:00,1,analytics,KubernetesExecutor,34
RUN000482,DAG0087,security_monitoring_sync,TASK0382,SUCCESS,1035,Zainab Ibrahim,Daily,2026-06-25T09:58:00,2,etl,KubernetesExecutor,43
RUN000483,DAG0056,shipment_tracking_etl,TASK0241,SUCCESS,715,Hannah Schmidt,Monthly,2026-06-07T10:00:00,0,default,KubernetesExecutor,32
RUN000484,DAG0065,expense_reporting_etl,TASK0282,SUCCESS,586,Rachel Cohen,Daily,2026-07-02T19:39:00,1,high_priority,LocalExecutor,98
RUN000485,DAG0122,order_processing_sync,TASK0540,CANCELLED,830,Zainab Ibrahim,Monthly,2026-06-17T23:41:00,5,high_priority,LocalExecutor,32
RUN000486,DAG0112,quality_control_sync,TASK0493,SUCCESS,267,Zainab Ibrahim,Hourly,2026-07-04T22:52:00,0,analytics,CeleryExecutor,86
RUN000487,DAG0051,churn_prediction_etl,TASK0221,SUCCESS,888,Sarah Mitchell,On Demand,2026-07-03T23:31:00,0,high_priority,KubernetesExecutor,20
RUN000488,DAG0029,budgeting_etl,TASK0129,SUCCESS,136,Samuel Okafor,On Demand,2026-07-24T18:45:00,3,default,CeleryExecutor,11
RUN000489,DAG0018,ecommerce_etl,TASK0084,SUCCESS,345,Priya Sharma,Daily,2026-06-03T09:34:00,2,default,KubernetesExecutor,76
RUN000490,DAG0128,energy_consumption_sync,TASK0570,CANCELLED,572,Ahmed Hassan,Daily,2026-07-02T02:38:00,0,default,KubernetesExecutor,87
RUN000491,DAG0144,supply_chain_pipeline,TASK0642,FAILED,750,Lucas Silva,Daily,2026-07-21T10:38:00,2,high_priority,LocalExecutor,4
RUN000492,DAG0096,budgeting_sync,TASK0421,SUCCESS,513,Olivia Martin,On Demand,2026-06-20T11:50:00,1,analytics,KubernetesExecutor,35
RUN000493,DAG0036,subscription_billing_etl,TASK0158,FAILED,311,Daniel Osei,Daily,2026-06-12T23:56:00,0,etl,CeleryExecutor,82
RUN000494,DAG0116,kyc_verification_sync,TASK0510,SUCCESS,225,Benjamin Wright,Daily,2026-06-25T21:37:00,1,default,CeleryExecutor,63
RUN000495,DAG0092,master_data_sync,TASK0407,SUCCESS,118,Rachel Cohen,Daily,2026-07-15T01:28:00,1,default,CeleryExecutor,96
RUN000496,DAG0146,compliance_pipeline,TASK0651,SUCCESS,47,Jennifer Walsh,Daily,2026-06-18T14:23:00,2,default,LocalExecutor,53
RUN000497,DAG0010,supply_chain_etl,TASK0046,SUCCESS,360,Michael O'Brien,Daily,2026-07-06T05:15:00,1,default,KubernetesExecutor,69
RUN000498,DAG0131,benefits_enrollment_sync,TASK0581,RUNNING,335,Priya Sharma,Weekly,2026-07-14T02:14:00,0,default,LocalExecutor,4
RUN000499,DAG0010,supply_chain_etl,TASK0044,SUCCESS,370,Michael O'Brien,Daily,2026-07-05T15:34:00,0,default,KubernetesExecutor,3
RUN000500,DAG0029,budgeting_etl,TASK0130,SUCCESS,82,Samuel Okafor,On Demand,2026-07-20T15:11:00,2,high_priority,KubernetesExecutor,71
RUN000501,DAG0071,fraud_detection_sync,TASK0306,RUNNING,256,Olivia Martin,Daily,2026-07-10T06:01:00,0,default,CeleryExecutor,86
RUN000502,DAG0035,loyalty_etl,TASK0155,SUCCESS,958,Laura Kowalski,Weekly,2026-06-11T04:30:00,0,analytics,CeleryExecutor,48
RUN000503,DAG0093,pricing_sync,TASK0412,FAILED,110,Hannah Schmidt,Hourly,2026-07-09T01:00:00,3,etl,KubernetesExecutor,53
RUN000504,DAG0109,asset_management_sync,TASK0483,RUNNING,281,Hannah Schmidt,Daily,2026-06-02T16:43:00,0,high_priority,CeleryExecutor,36
RUN000505,DAG0089,crm_sync_sync,TASK0391,FAILED,768,Kenji Watanabe,Daily,2026-07-19T21:41:00,1,default,CeleryExecutor,26
RUN000506,DAG0034,underwriting_etl,TASK0153,QUEUED,623,James Anderson,Daily,2026-07-20T09:59:00,1,etl,CeleryExecutor,36
RUN000507,DAG0108,revenue_recognition_sync,TASK0479,SUCCESS,769,Kenji Watanabe,Daily,2026-06-16T17:16:00,0,high_priority,LocalExecutor,77
RUN000508,DAG0126,dispute_resolution_sync,TASK0559,SUCCESS,515,Isaac Newton-Boyd,Hourly,2026-07-07T22:31:00,0,default,LocalExecutor,26
RUN000509,DAG0130,employee_engagement_sync,TASK0575,SUCCESS,182,Samuel Okafor,Daily,2026-06-21T12:21:00,1,high_priority,CeleryExecutor,88
RUN000510,DAG0043,fleet_tracking_etl,TASK0189,SUCCESS,1455,Natalie Fournier,Hourly,2026-07-24T04:48:00,5,high_priority,CeleryExecutor,18
RUN000511,DAG0113,capacity_planning_sync,TASK0496,CANCELLED,1118,David Chen,Daily,2026-07-03T10:14:00,0,analytics,LocalExecutor,46
RUN000512,DAG0118,churn_prediction_sync,TASK0522,SUCCESS,458,Julia Ferreira,On Demand,2026-06-20T02:40:00,0,default,LocalExecutor,24
RUN000513,DAG0039,gl_close_etl,TASK0172,SUCCESS,207,Carlos Mendoza,Weekly,2026-06-09T17:42:00,1,default,KubernetesExecutor,57
RUN000514,DAG0031,treasury_etl,TASK0140,SUCCESS,256,Isaac Newton-Boyd,Weekly,2026-06-12T07:58:00,0,high_priority,CeleryExecutor,67
RUN000515,DAG0046,capacity_planning_etl,TASK0201,SUCCESS,446,Sarah Mitchell,On Demand,2026-06-05T05:49:00,0,default,CeleryExecutor,55
RUN000516,DAG0024,data_quality_etl,TASK0110,SUCCESS,292,Priya Sharma,Daily,2026-07-22T06:09:00,0,analytics,CeleryExecutor,4
RUN000517,DAG0058,chargeback_handling_etl,TASK0249,SUCCESS,506,Vikram Patel,Daily,2026-07-15T23:17:00,1,default,LocalExecutor,2
RUN000518,DAG0035,loyalty_etl,TASK0154,SUCCESS,843,Laura Kowalski,Weekly,2026-06-04T13:28:00,0,default,KubernetesExecutor,21
RUN000519,DAG0009,procurement_etl,TASK0040,SUCCESS,545,Aisha Khan,Hourly,2026-06-28T06:11:00,1,default,CeleryExecutor,74
RUN000520,DAG0137,billing_pipeline,TASK0608,SUCCESS,328,Fatima Al-Sayed,Weekly,2026-07-15T15:42:00,2,high_priority,CeleryExecutor,45
RUN000521,DAG0115,customer_onboarding_sync,TASK0504,SUCCESS,904,Samuel Okafor,Daily,2026-07-16T15:03:00,0,etl,CeleryExecutor,78
RUN000522,DAG0100,claims_processing_sync,TASK0439,QUEUED,91,Fatima Al-Sayed,Weekly,2026-07-16T08:24:00,0,default,CeleryExecutor,70
RUN000523,DAG0058,chargeback_handling_etl,TASK0251,SUCCESS,156,Vikram Patel,Daily,2026-06-15T18:31:00,4,default,CeleryExecutor,30
RUN000524,DAG0044,maintenance_scheduling_etl,TASK0192,SUCCESS,532,Laura Kowalski,Daily,2026-07-18T22:54:00,0,high_priority,KubernetesExecutor,18
RUN000525,DAG0114,supplier_onboarding_sync,TASK0498,RUNNING,310,Zainab Ibrahim,Daily,2026-07-11T23:28:00,0,high_priority,KubernetesExecutor,24
RUN000526,DAG0125,chargeback_handling_sync,TASK0554,SUCCESS,816,Arjun Nair,Daily,2026-06-27T06:40:00,0,default,KubernetesExecutor,92
RUN000527,DAG0056,shipment_tracking_etl,TASK0243,SUCCESS,344,Hannah Schmidt,Monthly,2026-07-20T21:09:00,0,high_priority,CeleryExecutor,93
RUN000528,DAG0139,inventory_pipeline,TASK0616,FAILED,41,Vikram Patel,Daily,2026-06-13T20:05:00,0,etl,LocalExecutor,26
RUN000529,DAG0022,crm_sync_etl,TASK0103,SUCCESS,138,Julia Ferreira,Daily,2026-06-30T14:36:00,1,etl,CeleryExecutor,80
